GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "45000","South Carolina",5,CAINC30,250,"..."," Wage and salary employment","Number of jobs",1030860,1054503,1067686,1107590,1169083,1203694,1161253,1206477,1235493,1287545,1325476,1336777,1346740,1317444,1344919,1416575,1436833,1468809,1524896,1588778,1634607,1676011,1645677,1655065,1685528,1722796,1760197,1788494,1839477,1888382,1933166,1958940,1925645,1908080,1909169,1929535,1953388,1995553,2027577,2013435,1902785,1892252,1913077,1947212,1985126,2032690,2090504,2133824,2174429,2231951,2268283
 "45000","South Carolina",5,CAINC30,260,"..."," Proprietors employment","Number of jobs",139580,141488,146838,154385,158462,161224,164907,169964,175711,178797,181525,186712,189504,196411,202577,208417,218278,228377,213226,220235,223701,236736,240493,242400,245931,256187,277856,291855,301310,303058,307524,320879,330926,339961,354602,376129,402903,423073,454748,458988,465101,465375,514332,506070,515666,531758,546234,566211,585737,614437,633253
 "45000","South Carolina",5,CAINC30,270,"...","  Farm proprietors employment 6/","Number of jobs",41830,41251,40665,39910,38526,37823,37651,37381,36389,35192,35264,34324,33313,31370,31233,29769,29151,28231,26872,26682,26368,25803,25211,25276,25605,25318,25265,24923,24987,25845,25759,24684,25014,21982,21304,20889,21045,20780,21785,22398,22358,22162,22235,21583,21372,21211,21358,21496,21267,21108,21108
 "45000","South Carolina",5,CAINC30,280,"...","  Nonfarm proprietors employment","Number of jobs",97750,100237,106173,114475,119936,123401,127256,132583,139322,143605,146261,152388,156191,165041,171344,178648,189127,200146,186354,193553,197333,210933,215282,217124,220326,230869,252591,266932,276323,277213,281765,296195,305912,317979,333298,355240,381858,402293,432963,436590,442743,443213,492097,484487,494294,510547,524876,544715,564470,593329,612145
 "45000","South Carolina",5,CAINC30,290,"...","Average earnings per job (dollars)","Dollars",5509,5805,6228,6755,7313,7948,8534,9331,9983,10906,11868,12792,14061,14801,15773,16896,17663,18459,19553,20574,21431,22409,23434,24711,25475,26149,26707,27515,28407,29814,31040,32377,33440,34402,35580,36653,37647,39009,39891,40688,40652,42065,42819,44980,45469,46710,48004,48604,50167,50889,52392
 "45000","South Carolina",5,CAINC30,300,"..."," Average wages and salaries","Dollars",4970,5247,5596,6045,6510,7070,7575,8254,8892,9647,10484,11484,12566,13353,14175,14988,15741,16464,17113,17892,18698,19578,20428,21337,21901,22530,23299,23992,24905,26054,27055,28205,29351,30236,31267,32564,33756,35158,36397,37367,37897,38750,39672,40576,41033,42055,43312,44228,45600,46285,47880
 "45000","South Carolina",5,CAINC30,310,"..."," Average nonfarm proprietors' income","Dollars",5328,5389,5661,6072,6275,6492,6806,7870,7916,8908,9401,9537,9354,8066,9356,10185,10299,10762,12622,13440,12342,12893,12948,13973,15347,15282,15891,17402,17571,19056,20058,19977,19409,20460,18775,18000,16953,17536,16315,13609,12399,16482,16565,24119,22445,24408,26046,25598,26424,25557,25838
 "45001","Abbeville, SC",5,CAINC30,10,"...","Personal income (thousands of dollars)","Thousands of dollars",54575,57765,63150,70314,80886,86995,90431,102925,112038,124473,136867,150691,168634,176378,192727,209445,222374,233544,250576,267226,288910,306001,324226,356325,371321,398241,426752,453433,495809,532227,573126,616311,610917,566451,535570,570775,581831,604575,626080,660925,658355,674231,694361,689879,702972,732789,767004,784608,806699,830005,863808
 "45001","Abbeville, SC",5,CAINC30,45,"..."," Net earnings by place of residence","Thousands of dollars",45210,46508,50003,56038,64390,67324,65408,75596,83254,93042,101365,107251,118289,118982,129923,140628,147047,153377,168595,179490,189035,198456,204351,226541,236788,252840,263035,275631,301298,322317,350350,375716,351179,336597,337503,356817,358022,359260,362646,369661,346665,355009,374996,377479,382106,397457,412284,422067,439167,447438,458949
 "45001","Abbeville, SC",5,CAINC30,50,"..."," Personal current transfer receipts","Thousands of dollars",4754,5829,7042,7351,8537,10776,15003,16545,16767,17946,20224,24390,27323,30522,32391,33796,37035,39229,40491,44403,50531,57306,68193,77031,83586,92081,102169,110943,119969,130168,143059,156433,178905,157301,129040,142872,152880,169025,177061,202287,225689,236600,231940,224687,232116,240326,255150,258027,257650,268259,287271
 "45001","Abbeville, SC",5,CAINC30,60,"...","  Income maintenance benefits 1/","Thousands of dollars",310,543,726,780,828,1270,1969,2121,2122,2164,2617,3373,3678,3739,3862,3992,4214,4601,4367,4913,5436,5561,6259,7468,7792,8277,8937,9729,9976,9994,10605,10720,10654,13013,13920,15095,17556,18222,18448,19964,24338,26599,26493,25463,25554,23091,23085,21688,20866,20071,20702
 "45001","Abbeville, SC",5,CAINC30,70,"...","  Unemployment insurance compensation","Thousands of dollars",221,354,757,249,204,595,2122,1926,1265,1007,1149,1758,1853,2794,2339,1799,2124,1714,1126,917,1005,1380,2212,2569,2498,1869,1616,1623,1722,1482,1648,1359,3179,4613,4415,2800,2465,2901,3946,5519,15773,11990,7443,4943,3169,1444,1198,1178,1103,1038,997
 "45001","Abbeville, SC",5,CAINC30,80,"...","  Retirement and other","Thousands of dollars",4223,4932,5559,6322,7505,8911,10912,12498,13380,14775,16458,19259,21792,23989,26190,28005,30697,32914,34998,38573,44090,50365,59722,66994,73296,81935,91616,99591,108271,118692,130806,144354,165072,139675,110705,124977,132859,147902,154667,176804,185578,198011,198004,194281,203393,215791,230867,235161,235681,247150,265572
 "45001","Abbeville, SC",5,CAINC30,90,"..."," Dividends, interest, and rent 2/","Thousands of dollars",4611,5428,6105,6925,7959,8895,10020,10784,12017,13485,15278,19050,23022,26874,30413,35021,38292,40938,41490,43333,49344,50239,51682,52753,50947,53320,61548,66859,74542,79742,79717,84162,80833,72553,69027,71086,70929,76290,86373,88977,86001,82622,87425,87713,88750,95006,99570,104514,109882,114308,117588
