GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "47000","Tennessee",5,CAINC30,250,"..."," Wage and salary employment","Number of jobs",1482173,1480517,1503554,1600332,1684566,1713093,1637058,1701441,1777190,1863914,1908718,1880376,1878034,1831400,1846984,1939168,1979957,2046900,2132240,2206646,2275324,2302800,2291842,2348275,2425202,2515393,2589581,2619461,2669841,2724800,2776704,2820380,2781665,2762428,2764842,2812871,2843584,2888427,2903666,2880821,2716243,2709735,2754090,2806427,2846413,2903888,2975213,3039791,3083764,3132827,3190477
 "47000","Tennessee",5,CAINC30,260,"..."," Proprietors employment","Number of jobs",306546,304402,313042,323424,340148,341599,346209,350955,357828,363190,370176,378828,377027,385835,392483,404686,418909,430404,445639,456692,459492,474616,485727,488988,517746,545911,555075,575323,599417,614784,620597,638930,639363,646305,668599,695043,728468,755135,798786,796251,807618,806069,834951,828768,842217,868444,884294,911304,949072,985514,1015300
 "47000","Tennessee",5,CAINC30,270,"...","  Farm proprietors employment 6/","Number of jobs",114329,113582,112011,110800,110045,109833,110058,107671,106003,100532,99703,99909,98938,99225,105394,103954,103614,98924,96724,95112,95048,92827,90571,91048,98942,97893,96679,94395,94699,96830,96268,95054,92450,84446,81777,78300,76713,73625,71880,69900,68163,66598,64970,62235,62627,63485,64597,64702,64371,64402,64123
 "47000","Tennessee",5,CAINC30,280,"...","  Nonfarm proprietors employment","Number of jobs",192217,190820,201031,212624,230103,231766,236151,243284,251825,262658,270473,278919,278089,286610,287089,300732,315295,331480,348915,361580,364444,381789,395156,397940,418804,448018,458396,480928,504718,517954,524329,543876,546913,561859,586822,616743,651755,681510,726906,726351,739455,739471,769981,766533,779590,804959,819697,846602,884701,921112,951177
 "47000","Tennessee",5,CAINC30,290,"...","Average earnings per job (dollars)","Dollars",5721,6092,6570,7043,7611,8144,8857,9682,10418,11483,12435,13378,14658,15438,16354,17526,18421,19201,20118,21178,21888,22790,23883,25683,26469,27217,28207,29239,30506,33029,34029,35245,36258,37713,38896,40508,41330,42858,43370,44074,45156,46808,48370,50579,51141,52188,53650,54206,55451,57073,58251
 "47000","Tennessee",5,CAINC30,300,"..."," Average wages and salaries","Dollars",5391,5754,6165,6506,6955,7552,8252,8850,9513,10371,11259,12338,13505,14353,15186,15992,16858,17516,18335,19065,19583,20447,21363,22505,23122,23915,24754,25597,26805,28020,29014,30043,30971,31991,33043,34387,35422,37046,38567,39461,39744,41021,41883,43412,43575,44719,46214,46965,48360,50004,51206
 "47000","Tennessee",5,CAINC30,310,"..."," Average nonfarm proprietors' income","Dollars",5731,5890,6363,6925,7254,7521,7697,8882,9492,10705,11016,10609,10698,10418,12087,13126,13376,13556,14147,15822,15960,15690,16081,18690,20399,20142,22556,24386,25217,34517,34315,34189,34163,36352,35243,35950,34283,36606,32430,30387,34870,38269,40996,43256,44023,46505,47800,48032,47632,48171,48572
 "47001","Anderson, TN",5,CAINC30,10,"...","Personal income (thousands of dollars)","Thousands of dollars",187333,208124,231959,253621,277501,310627,358587,400757,447147,502357,554618,602888,665992,715648,756700,829331,863566,892235,945265,1043789,1126615,1174193,1244911,1327677,1390228,1439928,1520706,1559030,1625219,1715876,1744922,1819813,2010587,2097626,2111602,2121045,2202632,2329122,2430509,2530846,2496418,2584858,2718028,2740831,2721697,2808347,2911228,2998486,3082265,3203493,3313490
 "47001","Anderson, TN",5,CAINC30,45,"..."," Net earnings by place of residence","Thousands of dollars",152341,166985,185478,202296,216122,238404,269508,302337,338674,380530,411647,429486,459062,488494,512420,558625,577827,585998,625192,699792,745073,766172,807827,863996,904194,932254,951880,950618,987779,1063518,1088940,1103899,1299535,1382473,1383799,1403574,1460467,1534492,1554084,1572110,1529033,1586500,1677822,1688142,1652578,1708785,1763255,1820006,1854143,1934095,1996094
 "47001","Anderson, TN",5,CAINC30,50,"..."," Personal current transfer receipts","Thousands of dollars",13238,16867,19927,22630,28464,33448,41405,45873,48790,54482,65615,77351,88622,96937,105876,112016,120458,130644,139869,148744,166183,181009,201368,226428,239350,249040,270387,281412,290336,303850,315519,345383,365391,393079,407908,429281,454893,483592,524162,577247,619632,659693,671138,674734,691288,700465,737456,758355,776776,810000,851718
