GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "09001","Fairfield, CT",1,CAINC30,170,"..."," Per capita dividends, interest, and rent 4/","Dollars",1145,1223,1312,1426,1517,1650,1679,1794,1933,2191,2507,3006,3748,4126,4211,4867,4996,5262,5603,6402,7845,8293,8074,8571,9037,9442,10020,10500,11390,12337,12771,14187,14396,13514,13424,15665,18561,22906,25325,25189,20488,21715,23337,25476,24024,27811,29027,30995,31759,35675,36334
 "09001","Fairfield, CT",1,CAINC30,180,"..."," Earnings by place of work","Thousands of dollars",2988512,3150878,3254744,3541038,3916155,4233827,4468296,4973906,5646440,6430589,7299671,8288578,9251967,9927821,10614702,12035384,13149100,14293271,15828868,17754892,18558305,19194341,19496421,21071850,22189674,22932982,24746795,26348965,29309799,32015243,34929480,39259802,42892689,41960126,42150920,42627529,44855456,47286671,51818821,58547816,62491318,64806892,63682157,60020416,56977290,58550410,58603856,59949907,60124736,60665570,62084830
 "09001","Fairfield, CT",1,CAINC30,190,"...","  Wages and salaries","Thousands of dollars",2365253,2512247,2573400,2780518,3083802,3361525,3509059,3849611,4316151,4916248,5591912,6425611,7209836,7807887,8304789,9315397,10183010,11117245,12192847,13557251,14075262,14597499,14652489,15490070,16062438,16465326,17896494,19276615,21564336,23449328,25168592,27596424,28299201,26970627,27666974,29421554,31138852,33302397,36092710,35784689,32774141,33936961,35507708,36231776,36293200,37405832,38602334,38727523,38320051,38730430,39659457
 "09001","Fairfield, CT",1,CAINC30,200,"...","  Supplements to wages and salaries","Thousands of dollars",263664,281726,299385,347897,396465,442388,499388,561979,661799,774395,910211,1056820,1235957,1381384,1506639,1680640,1855252,2045459,2213131,2434975,2620366,2710824,2807448,3015111,3196135,3254139,3407254,3511130,3729381,3991514,4189881,4519228,5183807,5036562,5368911,5798055,6035101,6174617,6533164,6657740,6392949,6582001,6729409,6708752,6852575,6910660,7176999,7199842,7224781,7414584,7372551
 "09001","Fairfield, CT",1,CAINC30,201,"...","   Employer contributions for employee pension and insurance funds 5/","Thousands of dollars",161475,175791,186440,214756,224752,249518,302543,331982,396593,458364,540046,642148,741550,836902,914827,980272,1104055,1232751,1347849,1472751,1630008,1706464,1778856,1941710,2071497,2067864,2153548,2194997,2330541,2520134,2652817,2880630,3534564,3309525,3602589,3960035,4175438,4269668,4531712,4623681,4420284,4587260,4640918,4549205,4655075,4660606,4855554,4853089,4861668,5012999,4959553
 "09001","Fairfield, CT",1,CAINC30,202,"...","   Employer contributions for government social insurance","Thousands of dollars",102189,105935,112945,133141,171713,192870,196845,229997,265206,316031,370165,414672,494407,544482,591812,700368,751197,812708,865282,962224,990358,1004360,1028592,1073401,1124638,1186275,1253706,1316133,1398840,1471380,1537064,1638598,1649243,1727037,1766322,1838020,1859663,1904949,2001452,2034059,1972665,1994741,2088491,2159547,2197500,2250054,2321445,2346753,2363113,2401585,2412998
 "09001","Fairfield, CT",1,CAINC30,210,"...","  Proprietors' income","Thousands of dollars",359595,356905,381959,412623,435888,429914,459849,562316,668490,739946,797548,806147,806174,738550,803274,1039347,1110838,1130567,1422890,1762666,1862677,1886018,2036484,2566669,2931101,3213517,3443047,3561220,4016082,4574401,5571007,7144150,9409681,9952937,9115035,7407920,7681503,7809657,9192947,16105387,23324228,24287930,21445040,17079888,13831515,14233918,12824523,14022542,14579904,14520556,15052822
 "09001","Fairfield, CT",1,CAINC30,220,"...","   Farm proprietors' income","Thousands of dollars",2389,2295,2271,2116,2501,2173,1562,693,357,920,540,419,90,1092,408,752,398,792,812,-115,-711,162,364,3246,5407,6487,6916,1647,847,3047,6923,8090,7691,5517,5956,6913,9839,10046,10946,8543,9231,8405,6916,7643,13014,3100,7131,2005,11934,8061,16999
 "09001","Fairfield, CT",1,CAINC30,230,"...","   Nonfarm proprietors' income","Thousands of dollars",357206,354610,379688,410507,433387,427741,458287,561623,668133,739026,797008,805728,806084,737458,802866,1038595,1110440,1129775,1422078,1762781,1863388,1885856,2036120,2563423,2925694,3207030,3436131,3559573,4015235,4571354,5564084,7136060,9401990,9947420,9109079,7401007,7671664,7799611,9182001,16096844,23314997,24279525,21438124,17072245,13818501,14230818,12817392,14020537,14567970,14512495,15035823
 "09001","Fairfield, CT",1,CAINC30,240,"...","Total employment (number of jobs)","Number of jobs",366672,366252,358267,364054,379191,383909,374936,385892,403360,425460,442700,455859,470540,474803,476184,495194,509468,519808,525397,537634,532086,521951,503321,501927,512679,508287,518746,528175,537529,551305,563031,577741,576192,574103,575380,583542,591253,600698,617956,621959,608209,605628,621735,628379,639193,646561,657033,663796,658431,663549,666826
