region_code,region_name,division_code,division_name,state_abbr,state_code,state_name,year,age_group,race,popestimate
4,West,8,Mountain,NV,32,Nevada,2017,5,4,33423
4,West,8,Mountain,NV,32,Nevada,2019,5,5,1944
4,West,8,Mountain,NV,32,Nevada,2018,2,7,143178
4,West,8,Mountain,NV,32,Nevada,2019,6,7,57047
4,West,8,Mountain,NV,32,Nevada,2018,6,1,336854
4,West,8,Mountain,NV,32,Nevada,2019,3,1,184590
4,West,8,Mountain,NV,32,Nevada,2017,5,7,62156
4,West,8,Mountain,NV,32,Nevada,2018,2,2,47786
4,West,8,Mountain,NV,32,Nevada,2017,2,4,37799
4,West,8,Mountain,NV,32,Nevada,2019,2,1,190917
4,West,8,Mountain,NV,32,Nevada,2017,3,4,36912
4,West,8,Mountain,NV,32,Nevada,2017,2,5,3350
4,West,8,Mountain,NV,32,Nevada,2017,1,7,97852
4,West,8,Mountain,NV,32,Nevada,2019,6,6,6112
4,West,8,Mountain,NV,32,Nevada,2019,1,6,12718
4,West,8,Mountain,NV,32,Nevada,2017,1,5,1743
4,West,8,Mountain,NV,32,Nevada,2019,3,6,11713
4,West,8,Mountain,NV,32,Nevada,2017,1,4,17125
4,West,8,Mountain,NV,32,Nevada,2018,5,7,66140
1,Northeast,1,New England,NH,33,New Hampshire,2019,4,5,62
1,Northeast,1,New England,NH,33,New Hampshire,2017,4,6,1705
1,Northeast,1,New England,NH,33,New Hampshire,2018,4,1,174016
1,Northeast,1,New England,NH,33,New Hampshire,2019,3,7,8163
1,Northeast,1,New England,NH,33,New Hampshire,2019,2,4,7514
1,Northeast,1,New England,NH,33,New Hampshire,2019,6,4,3541
1,Northeast,1,New England,NH,33,New Hampshire,2019,6,3,498
1,Northeast,1,New England,NH,33,New Hampshire,2017,4,5,65
1,Northeast,1,New England,NH,33,New Hampshire,2017,4,3,424
1,Northeast,1,New England,NH,33,New Hampshire,2018,2,4,7538
1,Northeast,1,New England,NH,33,New Hampshire,2019,1,5,38
1,Northeast,1,New England,NH,33,New Hampshire,2018,6,2,1199
1,Northeast,1,New England,NH,33,New Hampshire,2019,4,2,2705
1,Northeast,1,New England,NH,33,New Hampshire,2017,1,2,2523
1,Northeast,1,New England,NH,33,New Hampshire,2017,3,1,134519
1,Northeast,1,New England,NH,33,New Hampshire,2019,1,7,6842
1,Northeast,1,New England,NH,33,New Hampshire,2018,5,6,1507
1,Northeast,1,New England,NH,33,New Hampshire,2018,3,3,338
1,Northeast,1,New England,NH,33,New Hampshire,2017,6,6,1241
1,Northeast,1,New England,NH,33,New Hampshire,2017,1,7,6633
1,Northeast,1,New England,NH,33,New Hampshire,2019,5,3,489
1,Northeast,1,New England,NH,33,New Hampshire,2019,3,3,339
1,Northeast,1,New England,NH,33,New Hampshire,2019,4,1,166867
1,Northeast,1,New England,NH,33,New Hampshire,2019,2,5,70
1,Northeast,1,New England,NH,33,New Hampshire,2017,3,4,6704
1,Northeast,1,New England,NH,33,New Hampshire,2017,4,4,5267
1,Northeast,1,New England,NH,33,New Hampshire,2019,1,3,326
1,Northeast,1,New England,NH,33,New Hampshire,2017,5,4,3157
1,Northeast,1,New England,NH,33,New Hampshire,2019,1,6,3164
1,Northeast,1,New England,NH,33,New Hampshire,2017,3,7,7238
1,Northeast,1,New England,NH,33,New Hampshire,2018,6,7,2692
1,Northeast,1,New England,NH,33,New Hampshire,2018,6,5,33
1,Northeast,1,New England,NH,33,New Hampshire,2018,3,5,43
1,Northeast,1,New England,NH,33,New Hampshire,2017,6,1,227317
1,Northeast,1,New England,NH,33,New Hampshire,2018,3,2,2660
1,Northeast,1,New England,NH,33,New Hampshire,2017,1,5,30
1,Northeast,1,New England,NH,33,New Hampshire,2017,4,1,180876
1,Northeast,1,New England,NH,33,New Hampshire,2019,1,1,106316
1,Northeast,1,New England,NH,33,New Hampshire,2017,4,7,5568
1,Northeast,1,New England,NH,33,New Hampshire,2018,4,6,1701
1,Northeast,1,New England,NH,33,New Hampshire,2018,4,7,5774
1,Northeast,1,New England,NH,33,New Hampshire,2019,6,7,2875
1,Northeast,1,New England,NH,33,New Hampshire,2019,3,2,2827
1,Northeast,1,New England,NH,33,New Hampshire,2019,4,7,6094
1,Northeast,1,New England,NH,33,New Hampshire,2017,6,2,1100
1,Northeast,1,New England,NH,33,New Hampshire,2017,5,1,199531
1,Northeast,1,New England,NH,33,New Hampshire,2018,2,7,9277
1,Northeast,1,New England,NH,33,New Hampshire,2019,1,2,2529
1,Northeast,1,New England,NH,33,New Hampshire,2017,2,1,143248
1,Northeast,1,New England,NH,33,New Hampshire,2018,3,4,6786
1,Northeast,1,New England,NH,33,New Hampshire,2018,1,3,349
1,Northeast,1,New England,NH,33,New Hampshire,2019,2,7,9799
1,Northeast,1,New England,NH,33,New Hampshire,2018,2,3,399
1,Northeast,1,New England,NH,33,New Hampshire,2018,5,5,51
1,Northeast,1,New England,NH,33,New Hampshire,2017,5,7,3275
1,Northeast,1,New England,NH,33,New Hampshire,2018,4,4,5351
1,Northeast,1,New England,NH,33,New Hampshire,2018,4,2,2642
1,Northeast,1,New England,NH,33,New Hampshire,2018,5,7,3546
1,Northeast,1,New England,NH,33,New Hampshire,2018,4,3,416
1,Northeast,1,New England,NH,33,New Hampshire,2019,4,3,405
1,Northeast,1,New England,NH,33,New Hampshire,2019,6,6,1391
1,Northeast,1,New England,NH,33,New Hampshire,2019,6,2,1285
1,Northeast,1,New England,NH,33,New Hampshire,2019,5,5,58
1,Northeast,1,New England,NH,33,New Hampshire,2018,5,4,3401
1,Northeast,1,New England,NH,33,New Hampshire,2018,3,6,1867
1,Northeast,1,New England,NH,33,New Hampshire,2019,2,2,3652
1,Northeast,1,New England,NH,33,New Hampshire,2018,5,1,201560
1,Northeast,1,New England,NH,33,New Hampshire,2019,3,5,52
1,Northeast,1,New England,NH,33,New Hampshire,2018,5,2,1799
1,Northeast,1,New England,NH,33,New Hampshire,2019,2,1,148645
1,Northeast,1,New England,NH,33,New Hampshire,2017,3,5,37
1,Northeast,1,New England,NH,33,New Hampshire,2018,1,5,32
1,Northeast,1,New England,NH,33,New Hampshire,2019,4,6,1700
1,Northeast,1,New England,NH,33,New Hampshire,2019,5,6,1596
1,Northeast,1,New England,NH,33,New Hampshire,2018,2,1,145719
1,Northeast,1,New England,NH,33,New Hampshire,2019,3,1,136382
1,Northeast,1,New England,NH,33,New Hampshire,2018,4,5,67
1,Northeast,1,New England,NH,33,New Hampshire,2017,5,6,1440
1,Northeast,1,New England,NH,33,New Hampshire,2019,6,1,244234
1,Northeast,1,New England,NH,33,New Hampshire,2017,4,2,2525
1,Northeast,1,New England,NH,33,New Hampshire,2018,3,1,135261
1,Northeast,1,New England,NH,33,New Hampshire,2018,2,6,2543
1,Northeast,1,New England,NH,33,New Hampshire,2017,2,6,2380
1,Northeast,1,New England,NH,33,New Hampshire,2017,3,6,1842
1,Northeast,1,New England,NH,33,New Hampshire,2018,2,2,3447
1,Northeast,1,New England,NH,33,New Hampshire,2018,6,1,235310
1,Northeast,1,New England,NH,33,New Hampshire,2017,6,4,3024
1,Northeast,1,New England,NH,33,New Hampshire,2017,3,3,327
1,Northeast,1,New England,NH,33,New Hampshire,2018,5,3,487
1,Northeast,1,New England,NH,33,New Hampshire,2017,2,3,392
1,Northeast,1,New England,NH,33,New Hampshire,2017,2,7,8839
1,Northeast,1,New England,NH,33,New Hampshire,2018,6,4,3285
1,Northeast,1,New England,NH,33,New Hampshire,2017,5,3,488
1,Northeast,1,New England,NH,33,New Hampshire,2019,5,4,3598
1,Northeast,1,New England,NH,33,New Hampshire,2018,1,2,2489
1,Northeast,1,New England,NH,33,New Hampshire,2017,6,3,403
1,Northeast,1,New England,NH,33,New Hampshire,2018,1,6,3089
1,Northeast,1,New England,NH,33,New Hampshire,2017,2,2,3193
1,Northeast,1,New England,NH,33,New Hampshire,2018,1,1,108136
1,Northeast,1,New England,NH,33,New Hampshire,2018,3,7,7786
1,Northeast,1,New England,NH,33,New Hampshire,2018,1,4,4466
1,Northeast,1,New England,NH,33,New Hampshire,2017,1,6,2995
1,Northeast,1,New England,NH,33,New Hampshire,2018,6,3,452
1,Northeast,1,New England,NH,33,New Hampshire,2017,6,5,29
1,Northeast,1,New England,NH,33,New Hampshire,2019,5,7,3846
1,Northeast,1,New England,NH,33,New Hampshire,2019,2,3,404
1,Northeast,1,New England,NH,33,New Hampshire,2019,4,4,5440
1,Northeast,1,New England,NH,33,New Hampshire,2019,1,4,4476
1,Northeast,1,New England,NH,33,New Hampshire,2019,2,6,2732
1,Northeast,1,New England,NH,33,New Hampshire,2018,1,7,6761
1,Northeast,1,New England,NH,33,New Hampshire,2017,1,4,4439
1,Northeast,1,New England,NH,33,New Hampshire,2019,3,6,1921
1,Northeast,1,New England,NH,33,New Hampshire,2017,5,5,49
1,Northeast,1,New England,NH,33,New Hampshire,2017,2,4,7699
1,Northeast,1,New England,NH,33,New Hampshire,2017,2,5,87
1,Northeast,1,New England,NH,33,New Hampshire,2017,1,1,110859
1,Northeast,1,New England,NH,33,New Hampshire,2019,6,5,40
1,Northeast,1,New England,NH,33,New Hampshire,2019,3,4,6816
1,Northeast,1,New England,NH,33,New Hampshire,2017,3,2,2540
1,Northeast,1,New England,NH,33,New Hampshire,2019,5,1,202781
1,Northeast,1,New England,NH,33,New Hampshire,2018,6,6,1320
1,Northeast,1,New England,NH,33,New Hampshire,2017,5,2,1671
1,Northeast,1,New England,NH,33,New Hampshire,2018,2,5,83
1,Northeast,1,New England,NH,33,New Hampshire,2017,1,3,357
1,Northeast,1,New England,NH,33,New Hampshire,2019,5,2,1946
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,3,1,537783
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,6,1,1053442
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,5,6,9290
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,6,5,291
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,1,3,1259
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,1,7,184605
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,3,5,550
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,4,6,11149
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,4,7,237201
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,4,6,11144
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,3,5,528
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,1,2,114948
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,4,4,123143
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,5,3,1749
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,3,3,1372
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,6,2,140643
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,3,2,149977
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,5,3,1823
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,4,1,727584
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,4,5,428
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,1,3,1278
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,1,6,17270
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,1,5,312
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,3,3,1386
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,3,2,149596
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,1,4,65980
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,3,2,149503
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,3,1,536552
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,6,3,2198
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,2,7,278130
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,6,3,2044
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,5,2,141330
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,3,7,283484
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,5,7,162173
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,4,4,127633
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,1,6,16907
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,6,6,8345
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,5,2,147630
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,2,7,277358
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,5,3,1783
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,4,2,166198
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,1,4,65536
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,3,5,558
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,1,2,112167
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,3,7,280127
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,5,4,94235
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,2,7,277930
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,2,4,133173
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,1,5,296
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,2,3,1703
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,1,4,65730
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,5,7,176377
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,4,5,405
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,2,5,440
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,6,7,141149
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,6,5,333
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,1,7,183340
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,6,1,1020971
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,2,2,169421
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,3,6,12850
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,5,1,794028
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,3,3,1383
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,3,6,12555
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,4,6,11053
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,2,4,134379
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,2,4,133955
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,6,4,96393
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,2,3,1772
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,2,6,16427
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,5,4,98993
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,4,1,660888
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,6,1,1036777
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,3,7,275380
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,5,5,336
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,2,1,547170
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,5,1,796242
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,3,6,13077
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,1,3,1292
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,5,6,9039
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,5,7,169469
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,6,7,156118
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,4,2,162780
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,2,5,469
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,1,1,386818
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,2,6,17077
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,5,2,144734
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,2,2,172645
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,1,5,305
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,6,2,148280
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,6,4,106511
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,4,1,694322
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,6,5,314
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,4,3,1689
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,6,7,148438
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,1,1,379501
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,4,3,1639
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,4,7,233940
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,2,1,549232
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,5,6,9566
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,1,7,182307
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,6,6,8653
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,1,6,17715
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,5,4,96735
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,6,3,2129
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,6,6,7984
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,3,4,153043
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,2,6,15646
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,2,3,1668
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,4,4,125267
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,2,5,449
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,2,2,166179
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,6,2,144208
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,1,2,117854
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,5,5,300
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,5,5,316
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,6,4,101472
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,4,7,239963
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,1,1,371612
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,3,1,540275
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,4,2,159242
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,4,3,1725
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2019,5,1,788924
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2018,3,4,152346
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,2,1,545221
1,Northeast,2,Middle Atlantic,NJ,34,New Jersey,2017,3,4,151210
4,West,8,Mountain,NM,35,New Mexico,2017,6,5,176
4,West,8,Mountain,NM,35,New Mexico,2017,1,1,53362
4,West,8,Mountain,NM,35,New Mexico,2018,3,6,3163
4,West,8,Mountain,NM,35,New Mexico,2018,1,1,51895
4,West,8,Mountain,NM,35,New Mexico,2018,4,4,4847
4,West,8,Mountain,NM,35,New Mexico,2017,3,7,128303
4,West,8,Mountain,NM,35,New Mexico,2018,4,1,92137
4,West,8,Mountain,NM,35,New Mexico,2017,2,1,90051
4,West,8,Mountain,NM,35,New Mexico,2017,2,7,146863
4,West,8,Mountain,NM,35,New Mexico,2019,6,6,2788
4,West,8,Mountain,NM,35,New Mexico,2019,2,3,31072
4,West,8,Mountain,NM,35,New Mexico,2017,1,6,4208
4,West,8,Mountain,NM,35,New Mexico,2018,5,2,5074
4,West,8,Mountain,NM,35,New Mexico,2017,5,3,19708
4,West,8,Mountain,NM,35,New Mexico,2017,4,3,21604
4,West,8,Mountain,NM,35,New Mexico,2018,6,7,120232
4,West,8,Mountain,NM,35,New Mexico,2018,2,1,88383
4,West,8,Mountain,NM,35,New Mexico,2017,3,1,81797
4,West,8,Mountain,NM,35,New Mexico,2018,6,1,212973
4,West,8,Mountain,NM,35,New Mexico,2019,3,2,5344
4,West,8,Mountain,NM,35,New Mexico,2018,4,5,158
4,West,8,Mountain,NM,35,New Mexico,2017,3,2,4981
4,West,8,Mountain,NM,35,New Mexico,2017,2,2,6217
4,West,8,Mountain,NM,35,New Mexico,2017,5,1,137312
4,West,8,Mountain,NM,35,New Mexico,2018,2,2,6409
4,West,8,Mountain,NM,35,New Mexico,2018,2,5,226
4,West,8,Mountain,NM,35,New Mexico,2018,1,7,114202
4,West,8,Mountain,NM,35,New Mexico,2019,2,6,4779
4,West,8,Mountain,NM,35,New Mexico,2018,4,6,2371
4,West,8,Mountain,NM,35,New Mexico,2018,3,2,5147
4,West,8,Mountain,NM,35,New Mexico,2019,6,2,5216
4,West,8,Mountain,NM,35,New Mexico,2019,5,5,209
4,West,8,Mountain,NM,35,New Mexico,2017,5,2,5038
4,West,8,Mountain,NM,35,New Mexico,2019,6,3,20649
4,West,8,Mountain,NM,35,New Mexico,2017,5,4,3655
4,West,8,Mountain,NM,35,New Mexico,2018,1,6,4242
4,West,8,Mountain,NM,35,New Mexico,2017,6,4,4199
4,West,8,Mountain,NM,35,New Mexico,2018,5,6,2516
4,West,8,Mountain,NM,35,New Mexico,2018,5,4,3743
4,West,8,Mountain,NM,35,New Mexico,2017,4,1,96742
4,West,8,Mountain,NM,35,New Mexico,2018,6,5,189
4,West,8,Mountain,NM,35,New Mexico,2019,4,4,4951
4,West,8,Mountain,NM,35,New Mexico,2019,5,3,20434
4,West,8,Mountain,NM,35,New Mexico,2017,6,6,2514
4,West,8,Mountain,NM,35,New Mexico,2019,3,4,5148
4,West,8,Mountain,NM,35,New Mexico,2018,5,3,20062
4,West,8,Mountain,NM,35,New Mexico,2017,2,6,4415
4,West,8,Mountain,NM,35,New Mexico,2018,6,2,4946
4,West,8,Mountain,NM,35,New Mexico,2017,3,6,3072
4,West,8,Mountain,NM,35,New Mexico,2017,4,6,2382
4,West,8,Mountain,NM,35,New Mexico,2017,1,2,4624
4,West,8,Mountain,NM,35,New Mexico,2019,5,7,110256
4,West,8,Mountain,NM,35,New Mexico,2018,1,5,160
4,West,8,Mountain,NM,35,New Mexico,2017,5,6,2507
4,West,8,Mountain,NM,35,New Mexico,2017,2,5,237
4,West,8,Mountain,NM,35,New Mexico,2019,5,2,5132
4,West,8,Mountain,NM,35,New Mexico,2019,6,5,207
4,West,8,Mountain,NM,35,New Mexico,2018,5,7,108352
4,West,8,Mountain,NM,35,New Mexico,2017,4,7,115770
4,West,8,Mountain,NM,35,New Mexico,2018,4,7,115153
4,West,8,Mountain,NM,35,New Mexico,2018,6,6,2646
4,West,8,Mountain,NM,35,New Mexico,2018,6,3,19593
4,West,8,Mountain,NM,35,New Mexico,2018,4,2,4590
4,West,8,Mountain,NM,35,New Mexico,2018,3,3,23781
4,West,8,Mountain,NM,35,New Mexico,2019,5,1,130549
4,West,8,Mountain,NM,35,New Mexico,2017,3,4,5093
4,West,8,Mountain,NM,35,New Mexico,2019,3,7,133324
4,West,8,Mountain,NM,35,New Mexico,2018,2,4,5632
4,West,8,Mountain,NM,35,New Mexico,2018,6,4,4447
4,West,8,Mountain,NM,35,New Mexico,2018,1,2,4481
4,West,8,Mountain,NM,35,New Mexico,2017,1,7,114386
4,West,8,Mountain,NM,35,New Mexico,2017,6,7,115584
4,West,8,Mountain,NM,35,New Mexico,2017,2,3,30553
4,West,8,Mountain,NM,35,New Mexico,2017,1,4,2835
4,West,8,Mountain,NM,35,New Mexico,2017,3,3,23556
4,West,8,Mountain,NM,35,New Mexico,2018,3,7,130912
4,West,8,Mountain,NM,35,New Mexico,2019,1,2,4392
4,West,8,Mountain,NM,35,New Mexico,2019,3,6,3236
4,West,8,Mountain,NM,35,New Mexico,2018,2,6,4519
4,West,8,Mountain,NM,35,New Mexico,2017,5,7,106076
4,West,8,Mountain,NM,35,New Mexico,2019,1,5,150
4,West,8,Mountain,NM,35,New Mexico,2019,1,6,4318
4,West,8,Mountain,NM,35,New Mexico,2019,2,4,5737
4,West,8,Mountain,NM,35,New Mexico,2017,4,5,174
4,West,8,Mountain,NM,35,New Mexico,2019,1,1,50815
4,West,8,Mountain,NM,35,New Mexico,2017,6,1,206799
4,West,8,Mountain,NM,35,New Mexico,2019,4,6,2413
4,West,8,Mountain,NM,35,New Mexico,2017,5,5,202
4,West,8,Mountain,NM,35,New Mexico,2019,6,4,4694
4,West,8,Mountain,NM,35,New Mexico,2017,2,4,5485
4,West,8,Mountain,NM,35,New Mexico,2017,1,5,161
4,West,8,Mountain,NM,35,New Mexico,2019,1,3,18982
4,West,8,Mountain,NM,35,New Mexico,2018,3,5,177
4,West,8,Mountain,NM,35,New Mexico,2017,6,2,4701
4,West,8,Mountain,NM,35,New Mexico,2019,5,4,3794
4,West,8,Mountain,NM,35,New Mexico,2017,6,3,18673
4,West,8,Mountain,NM,35,New Mexico,2019,1,4,2886
4,West,8,Mountain,NM,35,New Mexico,2019,6,7,125132
4,West,8,Mountain,NM,35,New Mexico,2018,2,7,147433
4,West,8,Mountain,NM,35,New Mexico,2017,4,4,4744
4,West,8,Mountain,NM,35,New Mexico,2018,3,4,5089
4,West,8,Mountain,NM,35,New Mexico,2017,4,2,4621
4,West,8,Mountain,NM,35,New Mexico,2019,5,6,2547
4,West,8,Mountain,NM,35,New Mexico,2019,6,1,218920
4,West,8,Mountain,NM,35,New Mexico,2018,4,3,21297
4,West,8,Mountain,NM,35,New Mexico,2018,5,1,134030
4,West,8,Mountain,NM,35,New Mexico,2019,4,2,4544
4,West,8,Mountain,NM,35,New Mexico,2019,2,2,6646
4,West,8,Mountain,NM,35,New Mexico,2018,5,5,214
4,West,8,Mountain,NM,35,New Mexico,2018,3,1,82478
4,West,8,Mountain,NM,35,New Mexico,2017,1,3,19774
4,West,8,Mountain,NM,35,New Mexico,2019,4,1,88113
4,West,8,Mountain,NM,35,New Mexico,2019,1,7,114332
4,West,8,Mountain,NM,35,New Mexico,2018,1,4,2855
4,West,8,Mountain,NM,35,New Mexico,2018,2,3,30895
4,West,8,Mountain,NM,35,New Mexico,2017,3,5,172
4,West,8,Mountain,NM,35,New Mexico,2019,2,1,87535
4,West,8,Mountain,NM,35,New Mexico,2019,4,3,21007
4,West,8,Mountain,NM,35,New Mexico,2019,3,3,24114
4,West,8,Mountain,NM,35,New Mexico,2019,4,5,154
4,West,8,Mountain,NM,35,New Mexico,2019,2,5,210
4,West,8,Mountain,NM,35,New Mexico,2019,3,5,186
4,West,8,Mountain,NM,35,New Mexico,2019,2,7,148108
4,West,8,Mountain,NM,35,New Mexico,2019,4,7,114474
4,West,8,Mountain,NM,35,New Mexico,2019,3,1,83494
1,Northeast,2,Middle Atlantic,NY,36,New York,2017,5,5,990
1,Northeast,2,Middle Atlantic,NY,36,New York,2019,2,1,1443529
1,Northeast,2,Middle Atlantic,NY,36,New York,2017,3,5,1287
1,Northeast,2,Middle Atlantic,NY,36,New York,2017,6,1,2184790
1,Northeast,2,Middle Atlantic,NY,36,New York,2018,3,3,6594
