region_code,region_name,division_code,division_name,state_abbr,state_code,state_name,year,age_group,popestimate,obese_pct,highbloodpress_pct,diabetes_pct
3,South,7,West South Central,TX,48,Texas,2019,1,2813300,19.9,7.3,
,,,,TX,,Texas,2019,2,,,10.6,3.3
,,,,TX,,Texas,2019,2,,,89.40000000000001,3.3
3,South,7,West South Central,TX,48,Texas,2019,3,3942439,37.9,79.40000000000001,6
3,South,7,West South Central,TX,48,Texas,2019,3,3942439,37.9,20.6,6
,,,,TX,,Texas,2019,4,,,63.6,15.4
,,,,TX,,Texas,2019,4,,,36.4,15.4
,,,,TX,,Texas,2019,5,,,50.8,20.5
,,,,TX,,Texas,2019,5,,,49.2,20.5
3,South,7,West South Central,TX,48,Texas,2019,6,3734229,29.8,36.4,26.7
3,South,7,West South Central,TX,48,Texas,2019,6,3734229,29.8,63.6,26.7
4,West,8,Mountain,UT,49,Utah,2019,1,362079,16.3,92.59999999999999,2.4
4,West,8,Mountain,UT,49,Utah,2019,1,362079,16.3,7.4,2.4
4,West,8,Mountain,UT,49,Utah,2019,2,471806,27.4,88.59999999999999,1.4
4,West,8,Mountain,UT,49,Utah,2019,2,471806,27.4,11.4,1.4
4,West,8,Mountain,UT,49,Utah,2019,3,443453,33,19.8,5.1
4,West,8,Mountain,UT,49,Utah,2019,3,443453,33,80.2,5.1
4,West,8,Mountain,UT,49,Utah,2019,4,328430,35.1,71.3,7.9
4,West,8,Mountain,UT,49,Utah,2019,4,328430,35.1,28.7,7.9
,,,,UT,,Utah,2019,5,,,39.8,15.1
,,,,UT,,Utah,2019,5,,,60.2,15.1
4,West,8,Mountain,UT,49,Utah,2019,6,365872,30.1,45.2,19.7
4,West,8,Mountain,UT,49,Utah,2019,6,365872,30.1,54.8,19.7
,,,,VT,,Vermont,2019,1,,,96.90000000000001,
,,,,VT,,Vermont,2019,1,,,,
,,,,VT,,Vermont,2019,2,,,87.59999999999999,
,,,,VT,,Vermont,2019,2,,,12.4,
1,Northeast,1,New England,VT,50,Vermont,2019,3,71267,34.2,20.2,4.8
1,Northeast,1,New England,VT,50,Vermont,2019,3,71267,34.2,79.8,4.8
,,,,VT,,Vermont,2019,4,,,72,7
,,,,VT,,Vermont,2019,4,,,28,7
1,Northeast,1,New England,VT,50,Vermont,2019,5,95379,30.3,41.6,12.1
1,Northeast,1,New England,VT,50,Vermont,2019,5,95379,30.3,58.4,12.1
1,Northeast,1,New England,VT,50,Vermont,2019,6,125039,25.2,53.2,16.7
1,Northeast,1,New England,VT,50,Vermont,2019,6,125039,25.2,46.8,16.7
,,,,VA,,Virginia,2019,1,,,6.8,
,,,,VA,,Virginia,2019,1,,,93.2,
,,,,VA,,Virginia,2019,2,,,86.40000000000001,3
,,,,VA,,Virginia,2019,2,,,13.6,3
3,South,5,South Atlantic,VA,51,Virginia,2019,3,1112496,34.1,21.7,4.7
3,South,5,South Atlantic,VA,51,Virginia,2019,3,1112496,34.1,78.3,4.7
3,South,5,South Atlantic,VA,51,Virginia,2019,4,1100274,38.8,37.8,11.2
3,South,5,South Atlantic,VA,51,Virginia,2019,4,1100274,38.8,62.2,11.2
3,South,5,South Atlantic,VA,51,Virginia,2019,5,1114417,36.8,46.4,17
3,South,5,South Atlantic,VA,51,Virginia,2019,5,1114417,36.8,53.6,17
,,,,VA,,Virginia,2019,6,,,37.9,23.5
,,,,VA,,Virginia,2019,6,,,62.1,23.5
4,West,9,Pacific,WA,53,Washington,2019,1,658508,15.4,92.3,
4,West,9,Pacific,WA,53,Washington,2019,1,658508,15.4,7.7,
,,,,WA,,Washington,2019,2,,,87.7,1.6
,,,,WA,,Washington,2019,2,,,12.3,1.6
4,West,9,Pacific,WA,53,Washington,2019,3,1028141,31.4,19.6,5.2
4,West,9,Pacific,WA,53,Washington,2019,3,1028141,31.4,80.40000000000001,5.2
,,,,WA,,Washington,2019,4,,,69,9.6
,,,,WA,,Washington,2019,4,,,31,9.6
,,,,WA,,Washington,2019,5,,,43.4,15.4
,,,,WA,,Washington,2019,5,,,56.6,15.4
4,West,9,Pacific,WA,53,Washington,2019,6,1209723,27.9,56.7,19.4
4,West,9,Pacific,WA,53,Washington,2019,6,1209723,27.9,43.3,19.4
3,South,5,South Atlantic,WV,54,West Virginia,2019,1,153786,24.9,90.09999999999999,
3,South,5,South Atlantic,WV,54,West Virginia,2019,1,153786,24.9,9.9,
,,,,WV,,West Virginia,2019,2,,,81.09999999999999,3.7
,,,,WV,,West Virginia,2019,2,,,18.9,3.7
3,South,5,South Atlantic,WV,54,West Virginia,2019,3,213802,42.6,31.7,7.8
3,South,5,South Atlantic,WV,54,West Virginia,2019,3,213802,42.6,68.3,7.8
,,,,WV,,West Virginia,2019,4,,,53.4,16
,,,,WV,,West Virginia,2019,4,,,46.6,16
,,,,WV,,West Virginia,2019,5,,,58.2,21.4
,,,,WV,,West Virginia,2019,5,,,41.8,21.4
,,,,WV,,West Virginia,2019,6,,,32,28.9
,,,,WV,,West Virginia,2019,6,,,68,28.9
,,,,WI,,Wisconsin,2019,1,,,,
,,,,WI,,Wisconsin,2019,1,,,95.40000000000001,
,,,,WI,,Wisconsin,2019,2,,,87.90000000000001,
,,,,WI,,Wisconsin,2019,2,,,12.1,
,,,,WI,,Wisconsin,2019,3,,,81.2,3.8
,,,,WI,,Wisconsin,2019,3,,,18.8,3.8
2,Midwest,3,East North Central,WI,55,Wisconsin,2019,4,715209,39.2,27.2,8.199999999999999
2,Midwest,3,East North Central,WI,55,Wisconsin,2019,4,715209,39.2,72.8,8.199999999999999
2,Midwest,3,East North Central,WI,55,Wisconsin,2019,5,823018,39,55.6,14.4
2,Midwest,3,East North Central,WI,55,Wisconsin,2019,5,823018,39,44.4,14.4
,,,,WI,,Wisconsin,2019,6,,,40.8,17.6
,,,,WI,,Wisconsin,2019,6,,,59.2,17.6
,,,,WY,,Wyoming,2019,1,,,91,
,,,,WY,,Wyoming,2019,1,,,9,
4,West,8,Mountain,WY,56,Wyoming,2019,2,76433,25.6,90,
4,West,8,Mountain,WY,56,Wyoming,2019,2,76433,25.6,10,
,,,,WY,,Wyoming,2019,3,,,79.3,
,,,,WY,,Wyoming,2019,3,,,20.7,
,,,,WY,,Wyoming,2019,4,,,29.7,8.699999999999999
,,,,WY,,Wyoming,2019,4,,,70.3,8.699999999999999
4,West,8,Mountain,WY,56,Wyoming,2019,5,78754,32.5,42,8.4
4,West,8,Mountain,WY,56,Wyoming,2019,5,78754,32.5,58,8.4
4,West,8,Mountain,WY,56,Wyoming,2019,6,99179,28.7,42.3,19.2
4,West,8,Mountain,WY,56,Wyoming,2019,6,99179,28.7,57.7,19.2
,,,,AL,,Alabama,2018,1,,,,
,,,,AL,,Alabama,2018,2,,,,4.4
,,,,AL,,Alabama,2018,3,,,,5.2
,,,,AL,,Alabama,2018,4,,,,13.1
,,,,AL,,Alabama,2018,5,,,,25
,,,,AL,,Alabama,2018,6,,,,29.1
,,,,AK,,Alaska,2018,1,,,,
,,,,AK,,Alaska,2018,2,,,,
,,,,AK,,Alaska,2018,3,,,,
,,,,AK,,Alaska,2018,4,,,,13
,,,,AK,,Alaska,2018,5,,,,12.5
,,,,AK,,Alaska,2018,6,,,,17.6
,,,,AZ,,Arizona,2018,1,,,,
,,,,AZ,,Arizona,2018,2,,,,
,,,,AZ,,Arizona,2018,3,,,,5.8
,,,,AZ,,Arizona,2018,4,,,,10.6
,,,,AZ,,Arizona,2018,5,,,,16.6
,,,,AZ,,Arizona,2018,6,,,,21.5
,,,,AR,,Arkansas,2018,1,,,,
,,,,AR,,Arkansas,2018,2,,,,
,,,,AR,,Arkansas,2018,3,,,,9.699999999999999
,,,,AR,,Arkansas,2018,4,,,,15.2
,,,,AR,,Arkansas,2018,5,,,,22
,,,,AR,,Arkansas,2018,6,,,,25.4
,,,,CA,,California,2018,1,,,,
,,,,CA,,California,2018,2,,,,1.6
,,,,CA,,California,2018,3,,,,4.5
,,,,CA,,California,2018,4,,,,12
,,,,CA,,California,2018,5,,,,17
,,,,CA,,California,2018,6,,,,23.8
,,,,CO,,Colorado,2018,1,,,,
,,,,CO,,Colorado,2018,2,,,,1.5
,,,,CO,,Colorado,2018,3,,,,3.5
,,,,CO,,Colorado,2018,4,,,,6.8
,,,,CO,,Colorado,2018,5,,,,11.4
,,,,CO,,Colorado,2018,6,,,,16.3
,,,,CT,,Connecticut,2018,1,,,,
,,,,CT,,Connecticut,2018,2,,,,1.4
,,,,CT,,Connecticut,2018,3,,,,5
,,,,CT,,Connecticut,2018,4,,,,8
,,,,CT,,Connecticut,2018,5,,,,15.7
,,,,CT,,Connecticut,2018,6,,,,20.1
,,,,DE,,Delaware,2018,1,,,,
,,,,DE,,Delaware,2018,2,,,,
,,,,DE,,Delaware,2018,3,,,,5
,,,,DE,,Delaware,2018,4,,,,14
,,,,DE,,Delaware,2018,5,,,,19.3
,,,,DE,,Delaware,2018,6,,,,21.9
,,,,DC,,District of Columbia,2018,1,,,,
,,,,DC,,District of Columbia,2018,2,,,,
,,,,DC,,District of Columbia,2018,3,,,,4.4
,,,,DC,,District of Columbia,2018,4,,,,11.7
,,,,DC,,District of Columbia,2018,5,,,,19.3
,,,,DC,,District of Columbia,2018,6,,,,20.5
,,,,FL,,Florida,2018,1,,,,
,,,,FL,,Florida,2018,2,,,,3.3
,,,,FL,,Florida,2018,3,,,,6.2
,,,,FL,,Florida,2018,4,,,,12.4
,,,,FL,,Florida,2018,5,,,,17.1
,,,,FL,,Florida,2018,6,,,,23.4
,,,,GA,,Georgia,2018,1,,,,
,,,,GA,,Georgia,2018,2,,,,2.5
,,,,GA,,Georgia,2018,3,,,,5.8
,,,,GA,,Georgia,2018,4,,,,13.9
,,,,GA,,Georgia,2018,5,,,,20
,,,,GA,,Georgia,2018,6,,,,29.1
,,,,GU,,Guam,2018,1,,,,
,,,,GU,,Guam,2018,2,,,,
,,,,GU,,Guam,2018,3,,,,10.7
,,,,GU,,Guam,2018,4,,,,20.4
,,,,GU,,Guam,2018,5,,,,28.5
,,,,GU,,Guam,2018,6,,,,32.8
,,,,HI,,Hawaii,2018,1,,,,
,,,,HI,,Hawaii,2018,2,,,,3
,,,,HI,,Hawaii,2018,3,,,,5.8
,,,,HI,,Hawaii,2018,4,,,,13.6
,,,,HI,,Hawaii,2018,5,,,,17.6
,,,,HI,,Hawaii,2018,6,,,,20.9
,,,,ID,,Idaho,2018,1,,,,
,,,,ID,,Idaho,2018,2,,,,
,,,,ID,,Idaho,2018,3,,,,3.6
,,,,ID,,Idaho,2018,4,,,,10.2
,,,,ID,,Idaho,2018,5,,,,15.3
,,,,ID,,Idaho,2018,6,,,,21.8
,,,,IL,,Illinois,2018,1,,,,
,,,,IL,,Illinois,2018,2,,,,
,,,,IL,,Illinois,2018,3,,,,5.3
,,,,IL,,Illinois,2018,4,,,,9.199999999999999
,,,,IL,,Illinois,2018,5,,,,17.6
,,,,IL,,Illinois,2018,6,,,,21.9
,,,,IN,,Indiana,2018,1,,,,
,,,,IN,,Indiana,2018,2,,,,2.8
,,,,IN,,Indiana,2018,3,,,,6.5
,,,,IN,,Indiana,2018,4,,,,12.2
,,,,IN,,Indiana,2018,5,,,,19.9
,,,,IN,,Indiana,2018,6,,,,25.8
,,,,IA,,Iowa,2018,1,,,,2.7
,,,,IA,,Iowa,2018,2,,,,1.7
,,,,IA,,Iowa,2018,3,,,,4.8
,,,,IA,,Iowa,2018,4,,,,9.300000000000001
,,,,IA,,Iowa,2018,5,,,,13.8
,,,,IA,,Iowa,2018,6,,,,21.3
,,,,KS,,Kansas,2018,1,,,,
,,,,KS,,Kansas,2018,2,,,,3.3
,,,,KS,,Kansas,2018,3,,,,5.5
,,,,KS,,Kansas,2018,4,,,,12.2
,,,,KS,,Kansas,2018,5,,,,16.4
,,,,KS,,Kansas,2018,6,,,,24.6
,,,,KY,,Kentucky,2018,1,,,,
,,,,KY,,Kentucky,2018,2,,,,
,,,,KY,,Kentucky,2018,3,,,,7.8
,,,,KY,,Kentucky,2018,4,,,,14.3
,,,,KY,,Kentucky,2018,5,,,,21.9
,,,,KY,,Kentucky,2018,6,,,,27.6
,,,,LA,,Louisiana,2018,1,,,,
,,,,LA,,Louisiana,2018,2,,,,2.6
,,,,LA,,Louisiana,2018,3,,,,4.8
,,,,LA,,Louisiana,2018,4,,,,20.1
,,,,LA,,Louisiana,2018,5,,,,22.7
,,,,LA,,Louisiana,2018,6,,,,27.1
,,,,ME,,Maine,2018,1,,,,
,,,,ME,,Maine,2018,2,,,,2.6
,,,,ME,,Maine,2018,3,,,,5.1
,,,,ME,,Maine,2018,4,,,,9.4
,,,,ME,,Maine,2018,5,,,,13.8
,,,,ME,,Maine,2018,6,,,,20
,,,,MD,,Maryland,2018,1,,,,
,,,,MD,,Maryland,2018,2,,,,3.2
,,,,MD,,Maryland,2018,3,,,,5.7
,,,,MD,,Maryland,2018,4,,,,13.6
,,,,MD,,Maryland,2018,5,,,,19.6
,,,,MD,,Maryland,2018,6,,,,23.4
,,,,MA,,Massachusetts,2018,1,,,,
,,,,MA,,Massachusetts,2018,2,,,,
,,,,MA,,Massachusetts,2018,3,,,,6.2
,,,,MA,,Massachusetts,2018,4,,,,7.7
,,,,MA,,Massachusetts,2018,5,,,,12
,,,,MA,,Massachusetts,2018,6,,,,19
,,,,MI,,Michigan,2018,1,,,,
,,,,MI,,Michigan,2018,2,,,,2.5
,,,,MI,,Michigan,2018,3,,,,4.7
,,,,MI,,Michigan,2018,4,,,,11.3
,,,,MI,,Michigan,2018,5,,,,18.6
,,,,MI,,Michigan,2018,6,,,,23.2
,,,,MN,,Minnesota,2018,1,,,,1.5
,,,,MN,,Minnesota,2018,2,,,,1.3
,,,,MN,,Minnesota,2018,3,,,,4.1
,,,,MN,,Minnesota,2018,4,,,,9.9
,,,,MN,,Minnesota,2018,5,,,,12.5
,,,,MN,,Minnesota,2018,6,,,,19.4
,,,,MS,,Mississippi,2018,1,,,,
,,,,MS,,Mississippi,2018,2,,,,3.5
,,,,MS,,Mississippi,2018,3,,,,8.1
,,,,MS,,Mississippi,2018,4,,,,11.8
,,,,MS,,Mississippi,2018,5,,,,22.3
,,,,MS,,Mississippi,2018,6,,,,31.1
,,,,MO,,Missouri,2018,1,,,,
,,,,MO,,Missouri,2018,2,,,,
,,,,MO,,Missouri,2018,3,,,,8.199999999999999
,,,,MO,,Missouri,2018,4,,,,12.6
,,,,MO,,Missouri,2018,5,,,,16.3
,,,,MO,,Missouri,2018,6,,,,23
,,,,MT,,Montana,2018,1,,,,
,,,,MT,,Montana,2018,2,,,,
,,,,MT,,Montana,2018,3,,,,5.6
,,,,MT,,Montana,2018,4,,,,10.8
,,,,MT,,Montana,2018,5,,,,12.1
,,,,MT,,Montana,2018,6,,,,18.2
,,,,NE,,Nebraska,2018,1,,,,
,,,,NE,,Nebraska,2018,2,,,,2.1
,,,,NE,,Nebraska,2018,3,,,,5.5
,,,,NE,,Nebraska,2018,4,,,,8.6
,,,,NE,,Nebraska,2018,5,,,,16.5
,,,,NE,,Nebraska,2018,6,,,,20.2
,,,,NV,,Nevada,2018,1,,,,
,,,,NV,,Nevada,2018,2,,,,
,,,,NV,,Nevada,2018,3,,,,
,,,,NV,,Nevada,2018,4,,,,13.7
,,,,NV,,Nevada,2018,5,,,,13.6
,,,,NV,,Nevada,2018,6,,,,25.1
,,,,NH,,New Hampshire,2018,1,,,,
,,,,NH,,New Hampshire,2018,2,,,,
,,,,NH,,New Hampshire,2018,3,,,,5
,,,,NH,,New Hampshire,2018,4,,,,13.5
,,,,NH,,New Hampshire,2018,5,,,,14
,,,,NH,,New Hampshire,2018,6,,,,19.2
,,,,NJ,,New Jersey,2018,1,,,,
,,,,NJ,,New Jersey,2018,2,,,,
,,,,NJ,,New Jersey,2018,3,,,,6.9
,,,,NJ,,New Jersey,2018,4,,,,6.9
,,,,NJ,,New Jersey,2018,5,,,,15.5
,,,,NJ,,New Jersey,2018,6,,,,25.6
,,,,NM,,New Mexico,2018,1,,,,
,,,,NM,,New Mexico,2018,2,,,,2.8
,,,,NM,,New Mexico,2018,3,,,,8.199999999999999
,,,,NM,,New Mexico,2018,4,,,,14.7
,,,,NM,,New Mexico,2018,5,,,,18
,,,,NM,,New Mexico,2018,6,,,,23.6
,,,,NY,,New York,2018,1,,,,1
,,,,NY,,New York,2018,2,,,,1.8
,,,,NY,,New York,2018,3,,,,5.5
,,,,NY,,New York,2018,4,,,,10
,,,,NY,,New York,2018,5,,,,17.8
,,,,NY,,New York,2018,6,,,,24.1
,,,,NC,,North Carolina,2018,1,,,,
,,,,NC,,North Carolina,2018,2,,,,
,,,,NC,,North Carolina,2018,3,,,,5.2
,,,,NC,,North Carolina,2018,4,,,,14.5
,,,,NC,,North Carolina,2018,5,,,,19.4
,,,,NC,,North Carolina,2018,6,,,,25.8
,,,,ND,,North Dakota,2018,1,,,,
,,,,ND,,North Dakota,2018,2,,,,
,,,,ND,,North Dakota,2018,3,,,,4
,,,,ND,,North Dakota,2018,4,,,,8
,,,,ND,,North Dakota,2018,5,,,,15.3
,,,,ND,,North Dakota,2018,6,,,,22.3
,,,,OH,,Ohio,2018,1,,,,
,,,,OH,,Ohio,2018,2,,,,2.1
,,,,OH,,Ohio,2018,3,,,,7
,,,,OH,,Ohio,2018,4,,,,11.3
,,,,OH,,Ohio,2018,5,,,,18.7
,,,,OH,,Ohio,2018,6,,,,24.8
,,,,OK,,Oklahoma,2018,1,,,,
,,,,OK,,Oklahoma,2018,2,,,,3.3
,,,,OK,,Oklahoma,2018,3,,,,6.4
,,,,OK,,Oklahoma,2018,4,,,,13
,,,,OK,,Oklahoma,2018,5,,,,20.9
,,,,OK,,Oklahoma,2018,6,,,,25.6
,,,,OR,,Oregon,2018,1,,,,
,,,,OR,,Oregon,2018,2,,,,4.2
,,,,OR,,Oregon,2018,3,,,,6.9
,,,,OR,,Oregon,2018,4,,,,9.800000000000001
,,,,OR,,Oregon,2018,5,,,,17.5
,,,,OR,,Oregon,2018,6,,,,18.8
,,,,PA,,Pennsylvania,2018,1,,,,
,,,,PA,,Pennsylvania,2018,2,,,,3.7
,,,,PA,,Pennsylvania,2018,3,,,,6.4
,,,,PA,,Pennsylvania,2018,4,,,,10.2
,,,,PA,,Pennsylvania,2018,5,,,,16.3
,,,,PA,,Pennsylvania,2018,6,,,,21.4
,,,,PR,,Puerto Rico,2018,1,,,,
,,,,PR,,Puerto Rico,2018,2,,,,2.2
,,,,PR,,Puerto Rico,2018,3,,,,5.6
,,,,PR,,Puerto Rico,2018,4,,,,13
,,,,PR,,Puerto Rico,2018,5,,,,25
,,,,PR,,Puerto Rico,2018,6,,,,34.9
,,,,RI,,Rhode Island,2018,1,,,,
,,,,RI,,Rhode Island,2018,2,,,,
,,,,RI,,Rhode Island,2018,3,,,,5.4
,,,,RI,,Rhode Island,2018,4,,,,10.8
,,,,RI,,Rhode Island,2018,5,,,,18.2
,,,,RI,,Rhode Island,2018,6,,,,22.2
,,,,SC,,South Carolina,2018,1,,,,
,,,,SC,,South Carolina,2018,2,,,,2.7
,,,,SC,,South Carolina,2018,3,,,,7.6
,,,,SC,,South Carolina,2018,4,,,,13.8
,,,,SC,,South Carolina,2018,5,,,,20.8
,,,,SC,,South Carolina,2018,6,,,,25.6
,,,,SD,,South Dakota,2018,1,,,,
,,,,SD,,South Dakota,2018,2,,,,
,,,,SD,,South Dakota,2018,3,,,,
,,,,SD,,South Dakota,2018,4,,,,8.6
,,,,SD,,South Dakota,2018,5,,,,11.2
,,,,SD,,South Dakota,2018,6,,,,20.6
,,,,TN,,Tennessee,2018,1,,,,
,,,,TN,,Tennessee,2018,2,,,,
,,,,TN,,Tennessee,2018,3,,,,6.8
,,,,TN,,Tennessee,2018,4,,,,13.3
,,,,TN,,Tennessee,2018,5,,,,22.6
,,,,TN,,Tennessee,2018,6,,,,28
,,,,TX,,Texas,2018,1,,,,
,,,,TX,,Texas,2018,2,,,,1.8
,,,,TX,,Texas,2018,3,,,,5.4
,,,,TX,,Texas,2018,4,,,,15.8
,,,,TX,,Texas,2018,5,,,,22
,,,,TX,,Texas,2018,6,,,,29.5
,,,,UT,,Utah,2018,1,,,,1.2
,,,,UT,,Utah,2018,2,,,,2.4
,,,,UT,,Utah,2018,3,,,,3.3
,,,,UT,,Utah,2018,4,,,,10.8
,,,,UT,,Utah,2018,5,,,,15.9
,,,,UT,,Utah,2018,6,,,,20.9
,,,,VT,,Vermont,2018,1,,,,
,,,,VT,,Vermont,2018,2,,,,
,,,,VT,,Vermont,2018,3,,,,4.8
,,,,VT,,Vermont,2018,4,,,,8.5
,,,,VT,,Vermont,2018,5,,,,14
,,,,VT,,Vermont,2018,6,,,,18
,,,,VA,,Virginia,2018,1,,,,
,,,,VA,,Virginia,2018,2,,,,2.8
,,,,VA,,Virginia,2018,3,,,,4.9
,,,,VA,,Virginia,2018,4,,,,10.4
,,,,VA,,Virginia,2018,5,,,,16.4
,,,,VA,,Virginia,2018,6,,,,23.3
,,,,WA,,Washington,2018,1,,,,
,,,,WA,,Washington,2018,2,,,,2
,,,,WA,,Washington,2018,3,,,,4.3
,,,,WA,,Washington,2018,4,,,,10.2
,,,,WA,,Washington,2018,5,,,,17.4
,,,,WA,,Washington,2018,6,,,,20.4
,,,,WV,,West Virginia,2018,1,,,,
,,,,WV,,West Virginia,2018,2,,,,
,,,,WV,,West Virginia,2018,3,,,,6.4
,,,,WV,,West Virginia,2018,4,,,,19.7
,,,,WV,,West Virginia,2018,5,,,,24.9
,,,,WV,,West Virginia,2018,6,,,,27.5
,,,,WI,,Wisconsin,2018,1,,,,
,,,,WI,,Wisconsin,2018,2,,,,
,,,,WI,,Wisconsin,2018,3,,,,2.6
,,,,WI,,Wisconsin,2018,4,,,,7.7
,,,,WI,,Wisconsin,2018,5,,,,13.8
,,,,WI,,Wisconsin,2018,6,,,,19.2
,,,,WY,,Wyoming,2018,1,,,,
,,,,WY,,Wyoming,2018,2,,,,
,,,,WY,,Wyoming,2018,3,,,,5.2
,,,,WY,,Wyoming,2018,4,,,,8.6
,,,,WY,,Wyoming,2018,5,,,,14.8
,,,,WY,,Wyoming,2018,6,,,,17.2
